_MEMBER_0.1 uM,_MEMBER_10 uM,_MEMBER_100 uM,_LogP_0.1 uM,_LogP_10 uM,_LogP_100 uM,GO,_PATTERN_,_RANK_,GiniIndex,#GeneInGO,#GeneInGOAndHitList,#GeneInHitList,#TotalGeneInLibrary,%InGO,Category,CategoryID,Description,Enrichment,GeneID,Hits,Log(q-value),LogP,PARENT_GO,STDV %InGO,Z-score,EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,1,0,0.0,-2.4239119287950044,0.0,GO:0006637,M010,1,0,104,17,1961,27994,0.8669046404895462,GO Biological Processes,19,acyl-CoA metabolic process,2.3334738947946496,31|1737|3157|3158|5163|6999|8942|10249|23597|51703|54704|55902|60481|79071|142827|197322|283927,ACACA|DLAT|HMGCS1|HMGCS2|PDK1|TDO2|KYNU|GLYAT|ACOT9|ACSL5|PDP1|ACSS2|ELOVL5|ELOVL6|ACSM6|ACSF3|NUDT7,-1.0434849850254997,-3.0560796487591215,19_GO:0008152 metabolic process,0.20934191877470093,3.7391969451042555,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,1,0,0.0,-2.4239119287950044,0.0,GO:0035383,M010,1,0,104,17,1961,27994,0.8669046404895462,GO Biological Processes,19,thioester metabolic process,2.3334738947946496,31|1737|3157|3158|5163|6999|8942|10249|23597|51703|54704|55902|60481|79071|142827|197322|283927,ACACA|DLAT|HMGCS1|HMGCS2|PDK1|TDO2|KYNU|GLYAT|ACOT9|ACSL5|PDP1|ACSS2|ELOVL5|ELOVL6|ACSM6|ACSF3|NUDT7,-1.0434849850254997,-3.0560796487591215,19_GO:0008152 metabolic process,0.20934191877470093,3.7391969451042555,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.462144567137082,GO:0051188,M001,1,0,321,38,1961,27994,1.9377868434472207,GO Biological Processes,19,cofactor biosynthetic process,1.6899191556218536,31|212|1737|2395|2618|3145|3479|3939|4143|5163|5207|5230|5232|8942|9390|9972|10243|10762|10857|11182|27304|27430|29968|51341|51703|53354|54704|55312|55902|56898|60481|79023|79071|79646|80025|197322|387712|405753,ACACA|ALAS2|DLAT|FXN|GART|HMBS|IGF1|LDHA|MAT1A|PDK1|PFKFB1|PGK1|PGK2|KYNU|SLC22A13|NUP153|GPHN|NUP50|PGRMC1|SLC2A6|MOCS3|MAT2B|PSAT1|ZBTB7A|ACSL5|PANK1|PDP1|RFK|ACSS2|BDH2|ELOVL5|NUP37|ELOVL6|PANK3|PANK2|ACSF3|ENO4|DUOXA2,-0.9841218447951526,-2.962789841396537,19_GO:0008152 metabolic process,0.31128991431911196,3.4121177320193463,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.95767743258403,GO:0034404,M001,1,0,229,17,889,27994,1.9122609673790776,GO Biological Processes,19,nucleobase-containing small molecule biosynthetic process,2.337634651563751,132|1503|1854|3939|4507|5142|5144|5230|6996|7084|7372|9972|10201|10762|11182|23098|51341,ADK|CTPS1|DUT|LDHA|MTAP|PDE4B|PDE4D|PGK1|TDG|TK2|UMPS|NUP153|NME6|NUP50|SLC2A6|SARM1|ZBTB7A,-1.0507119864314105,-2.95767743258403,19_GO:0008152 metabolic process,0.459335553194025,3.680927890616682,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.894775572297233,GO:0072522,M001,1,0,316,21,889,27994,2.3622047244094486,GO Biological Processes,19,purine-containing compound biosynthetic process,2.0926442738961426,31|132|2618|2980|3939|4507|5163|5230|9061|9972|10201|10476|10762|11182|51341|51703|53354|54704|80025|122622|197322,ACACA|ADK|GART|GUCA2A|LDHA|MTAP|PDK1|PGK1|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ZBTB7A|ACSL5|PANK1|PDP1|PANK2|ADSS1|ACSF3,-1.032035824285402,-2.894775572297233,19_GO:0008152 metabolic process,0.5093506544414077,3.5375768213496332,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,1,0,0.0,-2.709433167276979,0.0,GO:1901137,M010,1,0,778,77,1961,27994,3.9265680775114737,GO Biological Processes,19,carbohydrate derivative biosynthetic process,1.4128579275302853,31|132|633|659|1503|1737|1854|2590|2618|2673|2719|3479|3939|4504|4507|5163|5207|5230|5232|5238|6675|7084|7360|7372|7991|9061|9321|9487|9488|9972|10026|10201|10476|10606|10724|10762|10905|11182|11227|11320|23556|27161|29880|50484|51341|51703|53354|54704|55312|55858|55902|56886|56913|57214|60481|63827|79023|79071|79644|79646|79690|79868|80025|83539|92126|122622|123264|128869|145173|168391|197322|284098|286148|387712|406893|574476|729920,ACACA|ADK|BGN|BMPR2|CTPS1|DLAT|DUT|GALNT2|GART|GFPT1|GPC3|IGF1|LDHA|MT3|MTAP|PDK1|PFKFB1|PGK1|PGK2|PGM3|UAP1|TK2|UGP2|UMPS|TUSC3|PAPSS1|TRIP11|PIGL|PIGB|NUP153|PIGK|NME6|ATP5PD|PAICS|OGA|NUP50|MAN1A2|SLC2A6|GALNT5|MGAT4A|PIGN|AGO2|ALG5|RRM2B|ZBTB7A|ACSL5|PANK1|PDP1|RFK|TMEM165|ACSS2|UGGT1|C1GALT1|CEMIP|ELOVL5|BCAN|NUP37|ELOVL6|SRD5A3|PANK3|GAL3ST4|ALG13|PANK2|CHST9|DSEL|ADSS1|SLC51B|PIGU|B3GLCT|GALNTL5|ACSF3|PIGW|DPY19L4|ENO4|MIR101-1|MIR520C|CRPPA,-0.9303214509107423,-2.8549726734022967,19_GO:0008152 metabolic process,0.43860080184351496,3.205381220939251,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.758921849924918,GO:0009152,M001,1,0,281,19,889,27994,2.137232845894263,GO Biological Processes,19,purine ribonucleotide biosynthetic process,2.1291706864044126,31|132|2618|3939|5163|5230|9061|9972|10201|10476|10762|11182|51341|51703|53354|54704|80025|122622|197322,ACACA|ADK|GART|LDHA|PDK1|PGK1|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ZBTB7A|ACSL5|PANK1|PDP1|PANK2|ADSS1|ACSF3,-0.9871673104960772,-2.758921849924918,19_GO:0008152 metabolic process,0.485046958115286,3.445259040763197,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.71630511612778,GO:0006164,M001,1,0,305,20,889,27994,2.249718785151856,GO Biological Processes,19,purine nucleotide biosynthetic process,2.064873038411182,31|132|2618|2980|3939|5163|5230|9061|9972|10201|10476|10762|11182|51341|51703|53354|54704|80025|122622|197322,ACACA|ADK|GART|GUCA2A|LDHA|PDK1|PGK1|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ZBTB7A|ACSL5|PANK1|PDP1|PANK2|ADSS1|ACSF3,-0.9611145737928938,-2.71630511612778,19_GO:0008152 metabolic process,0.4973615921255082,3.3864526844610032,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.397423292012974,GO:0009108,M001,1,0,259,31,1961,27994,1.5808261091279958,GO Biological Processes,19,coenzyme biosynthetic process,1.7086349845146378,31|1737|2618|3479|3939|4143|5163|5207|5230|5232|8942|9390|9972|10243|10762|11182|27304|27430|51341|51703|53354|54704|55312|55902|60481|79023|79071|79646|80025|197322|387712,ACACA|DLAT|GART|IGF1|LDHA|MAT1A|PDK1|PFKFB1|PGK1|PGK2|KYNU|SLC22A13|NUP153|GPHN|NUP50|SLC2A6|MOCS3|MAT2B|ZBTB7A|ACSL5|PANK1|PDP1|RFK|ACSS2|ELOVL5|NUP37|ELOVL6|PANK3|PANK2|ACSF3|ENO4,-0.7796869867565697,-2.6006967919857775,19_GO:0008152 metabolic process,0.2816716325441037,3.1445593489393007,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.419500732324041,GO:0019693,M001,1,0,582,31,889,27994,3.4870641169853767,GO Biological Processes,19,ribose phosphate metabolic process,1.6772658572317634,31|132|1503|2395|2618|3158|3939|4700|5142|5144|5163|5230|6095|6888|7372|9061|9972|10201|10476|10762|11182|23597|27304|51341|51703|53354|54704|54928|80025|122622|197322,ACACA|ADK|CTPS1|FXN|GART|HMGCS2|LDHA|NDUFA6|PDE4B|PDE4D|PDK1|PGK1|RORA|TALDO1|UMPS|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ACOT9|MOCS3|ZBTB7A|ACSL5|PANK1|PDP1|BPNT2|PANK2|ADSS1|ACSF3,-0.8336680663858678,-2.419500732324041,19_GO:0008152 metabolic process,0.6152786555759846,2.9902066963599827,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.372885756686592,GO:0009259,M001,1,0,562,30,889,27994,3.374578177727784,GO Biological Processes,19,ribonucleotide metabolic process,1.6809242261087471,31|132|1503|2395|2618|3158|3939|4700|5142|5144|5163|5230|6095|7372|9061|9972|10201|10476|10762|11182|23597|27304|51341|51703|53354|54704|54928|80025|122622|197322,ACACA|ADK|CTPS1|FXN|GART|HMGCS2|LDHA|NDUFA6|PDE4B|PDE4D|PDK1|PGK1|RORA|UMPS|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ACOT9|MOCS3|ZBTB7A|ACSL5|PANK1|PDP1|BPNT2|PANK2|ADSS1|ACSF3,-0.8164716917834421,-2.372885756686592,19_GO:0008152 metabolic process,0.6056260785449243,2.9531744636340274,0,14,0,0,-5.4496771131423145,3.756676239297888,
0,0,1,0.0,0.0,-2.0175557773547896,GO:0009150,M001,1,0,547,28,889,27994,3.1496062992125986,GO Biological Processes,19,purine ribonucleotide metabolic process,1.6118844376628423,31|132|2395|2618|3158|3939|4700|5142|5144|5163|5230|6095|9061|9972|10201|10476|10762|11182|23597|27304|51341|51703|53354|54704|54928|80025|122622|197322,ACACA|ADK|FXN|GART|HMGCS2|LDHA|NDUFA6|PDE4B|PDE4D|PDK1|PGK1|RORA|PAPSS1|NUP153|NME6|ATP5PD|NUP50|SLC2A6|ACOT9|MOCS3|ZBTB7A|ACSL5|PANK1|PDP1|BPNT2|PANK2|ADSS1|ACSF3,-0.661044739355723,-2.0175557773547896,19_GO:0008152 metabolic process,0.5857711117552247,2.617378474880101,0,14,0,0,-5.4496771131423145,3.756676239297888,
1,1,0,-5.344073677853819,-2.4497955303337706,0.0,GO:0040017,M110,2,0,621,28,483,27994,5.797101449275362,GO Biological Processes,19,positive regulation of locomotion,2.6132698546057087,728|1081|2660|3576|3678|3717|3912|3965|4851|5063|5091|6282|6364|6608|6863|8826|9181|9353|9475|10371|27161|56034|57214|84299|85360|154810|406893|406990,C5AR1|CGA|MSTN|CXCL8|ITGA5|JAK2|LAMB1|LGALS9|NOTCH1|PAK3|PC|S100A11|CCL20|SMO|TAC1|IQGAP1|ARHGEF2|SLIT2|ROCK2|SEMA3A|AGO2|PDGFC|CEMIP|MIEN1|SYDE1|AMOTL1|MIR101-1|MIR208A,-2.320037823226353,-5.344073677853819,19_GO:0040011 locomotion,1.0633200863492809,5.386872780120904,0,15,1,1,-5.344073677853819,2.657713219479955,
1,1,0,-5.131813223172545,-2.4739740183643297,0.0,GO:0030335,M110,2,0,567,26,483,27994,5.383022774327122,GO Biological Processes,19,positive regulation of cell migration,2.657713219479955,728|1081|2660|3576|3678|3717|3912|3965|4851|5063|6282|6364|6608|6863|8826|9181|9475|10371|27161|56034|57214|84299|85360|154810|406893|406990,C5AR1|CGA|MSTN|CXCL8|ITGA5|JAK2|LAMB1|LGALS9|NOTCH1|PAK3|S100A11|CCL20|SMO|TAC1|IQGAP1|ARHGEF2|ROCK2|SEMA3A|AGO2|PDGFC|CEMIP|MIEN1|SYDE1|AMOTL1|MIR101-1|MIR208A,-2.2191516410052294,-5.131813223172545,19_GO:0040011 locomotion,1.026890362326829,5.283927814860013,0,15,0,0,-5.344073677853819,2.657713219479955,
1,1,0,-4.793639832236035,-2.749520394124186,0.0,GO:2000147,M110,2,0,593,26,483,27994,5.383022774327122,GO Biological Processes,19,positive regulation of cell motility,2.5411861643256906,728|1081|2660|3576|3678|3717|3912|3965|4851|5063|6282|6364|6608|6863|8826|9181|9475|10371|27161|56034|57214|84299|85360|154810|406893|406990,C5AR1|CGA|MSTN|CXCL8|ITGA5|JAK2|LAMB1|LGALS9|NOTCH1|PAK3|S100A11|CCL20|SMO|TAC1|IQGAP1|ARHGEF2|ROCK2|SEMA3A|AGO2|PDGFC|CEMIP|MIEN1|SYDE1|AMOTL1|MIR101-1|MIR208A,-1.9658986227525375,-4.793639832236035,19_GO:0040011 locomotion,1.026890362326829,5.0262529488982155,0,15,0,0,-5.344073677853819,2.657713219479955,
1,1,0,-4.572894670929254,-2.8323675174145824,0.0,GO:0051272,M110,2,0,611,26,483,27994,5.383022774327122,GO Biological Processes,19,positive regulation of cellular component movement,2.4663230694683054,728|1081|2660|3576|3678|3717|3912|3965|4851|5063|6282|6364|6608|6863|8826|9181|9475|10371|27161|56034|57214|84299|85360|154810|406893|406990,C5AR1|CGA|MSTN|CXCL8|ITGA5|JAK2|LAMB1|LGALS9|NOTCH1|PAK3|S100A11|CCL20|SMO|TAC1|IQGAP1|ARHGEF2|ROCK2|SEMA3A|AGO2|PDGFC|CEMIP|MIEN1|SYDE1|AMOTL1|MIR101-1|MIR208A,-1.8064231181846788,-4.572894670929254,19_GO:0048518 positive regulation of biological process,1.026890362326829,4.855733669431546,0,15,0,0,-5.344073677853819,2.657713219479955,
1,0,0,-2.5039942212215083,0.0,0.0,GO:0071902,M100,1,0,348,14,483,27994,2.898550724637681,GO Biological Processes,19,positive regulation of protein serine/threonine kinase activity,2.3316674995835416,728|1163|3357|3717|4214|5063|8826|9175|10125|22943|56034|57214|92335|245711,C5AR1|CKS1B|HTR2B|JAK2|MAP3K1|PAK3|IQGAP1|MAP3K13|RASGRP1|DKK1|PDGFC|CEMIP|STRADA|SPDYA,-0.8624885118363494,-2.5039942212215083,19_GO:0048518 positive regulation of biological process,0.7633606043938335,3.3121833501444384,0,15,0,0,-5.344073677853819,2.657713219479955,
1,0,0,-2.3992580697277304,0.0,0.0,GO:0043410,M100,1,0,556,19,483,27994,3.9337474120082816,GO Biological Processes,19,positive regulation of MAPK cascade,1.9805993714345296,409|728|3357|3717|3965|4214|4851|5063|6014|6364|8826|9175|9475|10125|10174|10371|22943|56034|56919,ARRB2|C5AR1|HTR2B|JAK2|LGALS9|MAP3K1|NOTCH1|PAK3|RIT2|CCL20|IQGAP1|MAP3K13|ROCK2|RASGRP1|SORBS3|SEMA3A|DKK1|PDGFC|DHX33,-0.8243932603823354,-2.3992580697277304,19_GO:0048518 positive regulation of biological process,0.8845351477102978,3.0945526739696496,0,15,0,0,-5.344073677853819,2.657713219479955,
1,0,1,-5.316284165319269,0.0,-2.15108224272987,R-HSA-5688426,M101,2,0,297,18,483,27994,3.7267080745341614,Reactome Gene Sets,6,Deubiquitination,3.5126419474245565,330|409|580|672|2648|3012|4092|4194|4609|7157|8078|8329|9736|9960|55593|85235|171023|317772,BIRC3|ARRB2|BARD1|BRCA1|KAT2A|H2AC8|SMAD7|MDM4|MYC|TP53|USP5|H2AC13|USP34|USP3|OTUD5|H2AC12|ASXL1|H2AC21,-2.3124516967800894,-5.316284165319269,,0.8618705335043185,5.768163525719095,0,16,1,1,-5.316284165319269,3.6882740447957842,
1,0,0,-4.4984768508639466,0.0,0.0,R-HSA-5689880,M100,1,0,220,14,483,27994,2.898550724637681,Reactome Gene Sets,6,Ub-specific processing proteases,3.6882740447957842,330|409|2648|3012|4092|4194|4609|7157|8078|8329|9736|9960|85235|317772,BIRC3|ARRB2|KAT2A|H2AC8|SMAD7|MDM4|MYC|TP53|USP5|H2AC13|USP34|USP3|H2AC12|H2AC21,-1.7807099687632044,-4.4984768508639466,,0.7633606043938335,5.304088512593472,0,16,0,0,-5.316284165319269,3.6882740447957842,
1,0,1,-3.5839683401605265,0.0,-2.427686755798704,GO:0070646,M101,2,0,301,41,1961,27994,2.0907700152983173,GO Biological Processes,19,protein modification by small protein removal,1.9444855750252854,329|330|409|580|672|1861|2648|4092|4194|4609|5423|5700|5705|5708|5728|7157|7187|7321|8078|8464|8850|9099|9318|9577|9736|9929|9960|10600|23358|29843|51633|55031|55252|55593|63967|93973|123228|139562|159195|171023|219333,BIRC2|BIRC3|ARRB2|BARD1|BRCA1|TOR1A|KAT2A|SMAD7|MDM4|MYC|POLB|PSMC1|PSMC5|PSMD2|PTEN|TP53|TRAF3|UBE2D1|USP5|SUPT3H|KAT2B|USP2|COPS2|BABAM2|USP34|JOSD1|USP3|USP16|USP24|SENP1|OTUD6B|USP47|ASXL2|OTUD5|CLSPN|ACTR8|SENP8|OTUD6A|USP54|ASXL1|USP12,-1.8639302973827894,-4.464690132999388,19_GO:0008152 metabolic process,0.32309196095467085,4.521629609047724,0,16,0,0,-5.316284165319269,3.6882740447957842,
1,0,1,-3.85695512757186,0.0,-2.0112141984569964,GO:0016579,M101,2,0,284,38,1961,27994,1.9377868434472207,GO Biological Processes,19,protein deubiquitination,1.9100846794176585,329|330|409|580|672|2648|4092|4194|4609|5423|5700|5705|5708|5728|7157|7187|7321|8078|8464|8850|9099|9577|9736|9929|9960|10600|23358|51633|55031|55252|55593|63967|93973|123228|139562|159195|171023|219333,BIRC2|BIRC3|ARRB2|BARD1|BRCA1|KAT2A|SMAD7|MDM4|MYC|POLB|PSMC1|PSMC5|PSMD2|PTEN|TP53|TRAF3|UBE2D1|USP5|SUPT3H|KAT2B|USP2|BABAM2|USP34|JOSD1|USP3|USP16|USP24|OTUD6B|USP47|ASXL2|OTUD5|CLSPN|ACTR8|SENP8|OTUD6A|USP54|ASXL1|USP12,-1.6113210943391318,-4.019817698816233,19_GO:0008152 metabolic process,0.31128991431911196,4.230815826369199,0,16,0,0,-5.316284165319269,3.6882740447957842,
0,0,1,0.0,0.0,-5.223278239414041,R-HSA-8953854,M001,1,0,673,44,889,27994,4.949381327334083,Reactome Gene Sets,6,Metabolism of RNA,2.0587367143742994,1655|1665|2521|2963|3184|4670|5578|5700|5705|5708|5822|6430|6636|8602|9416|9589|9775|9972|10081|10200|10248|10250|10762|11017|22803|22984|23524|25926|26097|27339|51065|51077|51106|51121|54881|54888|55127|55181|56902|57461|80349|81875|196513|100534599,DDX5|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|PRKCA|PSMC1|PSMC5|PSMD2|PWP2|SRSF5|SNRPF|NOP14|DDX23|WTAP|EIF4A3|NUP153|PDCD7|MPHOSPH6|POP7|SRRM1|NUP50|SNRNP27|XRN2|PDCD11|SRRM2|NOL11|CHTOP|PRPF19|RPS27L|FCF1|TFB1M|RPL26L1|TEX10|NSUN2|HEATR1|SMG8|PNO1|ISY1|WDR61|ISG20L2|DCP1B|ISY1-RAB43,-2.257234331764262,-5.223278239414041,,0.7274481625914272,5.034984139237579,0,17,1,1,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-4.4169578741897455,R-HSA-72203,M001,1,0,244,21,889,27994,2.3622047244094486,Reactome Gene Sets,6,Processing of Capped Intron-Containing Pre-mRNA,2.7101458629146764,1655|1665|2521|2963|3184|4670|6430|6636|9416|9589|9775|9972|10081|10250|10762|11017|23524|26097|27339|57461|100534599,DDX5|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|SRSF5|SNRPF|DDX23|WTAP|EIF4A3|NUP153|PDCD7|SRRM1|NUP50|SNRNP27|SRRM2|CHTOP|PRPF19|ISY1|ISY1-RAB43,-1.754923409813383,-4.4169578741897455,,0.5093506544414077,4.859006391159542,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-3.8676547543055433,R-HSA-72172,M001,1,0,191,17,889,27994,1.9122609673790776,Reactome Gene Sets,6,mRNA Splicing,2.8027137969010414,1655|1665|2521|2963|3184|4670|6430|6636|9416|9775|10081|10250|11017|23524|27339|57461|100534599,DDX5|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|SRSF5|SNRPF|DDX23|EIF4A3|PDCD7|SRRM1|SNRNP27|SRRM2|PRPF19|ISY1|ISY1-RAB43,-1.4526344602722838,-3.8676547543055433,,0.459335553194025,4.527396524297577,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-3.7795432944448897,CORUM:351,M001,1,0,141,14,889,27994,1.5748031496062993,CORUM,33,Spliceosome,3.126598536885017,1655|1659|1665|6430|6636|9416|9589|9775|10250|11017|23524|27339|51755|57461,DDX5|DHX8|DHX15|SRSF5|SNRPF|DDX23|WTAP|EIF4A3|SRRM1|SNRNP27|SRRM2|PRPF19|CDK12|ISY1,-1.400459637950291,-3.7795432944448897,,0.41755664832017453,4.58468998574891,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-3.705468959338293,CORUM:1181,M001,1,0,79,10,889,27994,1.124859392575928,CORUM,33,C complex spliceosome,3.9859890931355104,1655|1659|4670|6636|9416|9775|10250|23524|27339|57461,DDX5|DHX8|HNRNPM|SNRPF|DDX23|EIF4A3|SRRM1|SRRM2|PRPF19|ISY1,-1.376247149275688,-3.705468959338293,,0.35370548622225156,4.813199283233995,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-3.587192153556877,R-HSA-72163,M001,1,0,183,16,889,27994,1.7997750281214848,Reactome Gene Sets,6,mRNA Splicing - Major Pathway,2.75316405121491,1655|1665|2521|2963|3184|4670|6430|6636|9416|9775|10250|11017|23524|27339|57461|100534599,DDX5|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|SRSF5|SNRPF|DDX23|EIF4A3|SRRM1|SNRNP27|SRRM2|PRPF19|ISY1|ISY1-RAB43,-1.3264412799218064,-3.587192153556877,,0.4458763853625331,4.309140910466904,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-3.030571671430763,GO:0006397,M001,1,0,554,32,889,27994,3.5995500562429696,GO Biological Processes,19,mRNA processing,1.8188773334741102,984|1655|1659|1665|2521|2963|3184|4670|4841|6430|6636|6830|7072|8621|9416|9589|9775|10081|10147|10250|11017|11171|22803|22984|23248|23524|26097|27339|51341|51755|57461|91746,CDK11B|DDX5|DHX8|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|NONO|SRSF5|SNRPF|SUPT6H|TIA1|CDK13|DDX23|WTAP|EIF4A3|PDCD7|SUGP2|SRRM1|SNRNP27|STRAP|XRN2|PDCD11|RPRD2|SRRM2|CHTOP|PRPF19|ZBTB7A|CDK12|ISY1|YTHDC1,-1.071706348408107,-3.030571671430763,19_GO:0008152 metabolic process,0.6247593417585856,3.5255962503303446,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.6956682824170795,GO:0008380,M001,1,0,487,53,1961,27994,2.7027027027027026,GO Biological Processes,19,RNA splicing,1.5535823297630278,1655|1659|1665|2521|2963|3184|3192|4670|4841|5295|5440|6066|6430|6606|6632|6636|6830|7072|8087|8148|8559|8621|9360|9416|9589|9775|10081|10147|10250|11017|11171|11218|23091|23524|27339|51341|51362|51574|51645|51747|51755|54033|55147|55599|55796|57461|57721|58155|64121|80145|91746|113146|285962,DDX5|DHX8|DHX15|FUS|GTF2F2|HNRNPD|HNRNPU|HNRNPM|NONO|PIK3R1|POLR2K|RNU2-1|SRSF5|SMN1|SNRPD1|SNRPF|SUPT6H|TIA1|FXR1|TAF15|PRPF18|CDK13|PPIG|DDX23|WTAP|EIF4A3|PDCD7|SUGP2|SRRM1|SNRNP27|STRAP|DDX20|ZC3H13|SRRM2|PRPF19|ZBTB7A|CDC40|LARP7|PPIL1|LUC7L3|CDK12|RBM11|RBM23|RNPC3|MBNL3|ISY1|METTL14|PTBP2|RRAGC|THOC7|YTHDC1|AHNAK2|WEE2-AS1,-1.0069925382631109,-3.0068947131738577,19_GO:0008152 metabolic process,0.3661935828463337,3.382411916482743,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.923416520340511,hsa03040,M001,1,0,134,12,889,27994,1.3498312710911136,KEGG Pathway,24,Spliceosome,2.819938552457062,1655|1659|1665|4670|6430|6636|9416|9775|11017|27339|57461|100534599,DDX5|DHX8|DHX15|HNRNPM|SRSF5|SNRPF|DDX23|EIF4A3|SNRNP27|PRPF19|ISY1|ISY1-RAB43,-1.0335274041081686,-2.923416520340511,,0.3870238940207245,3.8244542038834064,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.923416520340511,ko03040,M001,1,0,134,12,889,27994,1.3498312710911136,KEGG Pathway,24,Spliceosome,2.819938552457062,1655|1659|1665|4670|6430|6636|9416|9775|11017|27339|57461|100534599,DDX5|DHX8|DHX15|HNRNPM|SRSF5|SNRPF|DDX23|EIF4A3|SNRNP27|PRPF19|ISY1|ISY1-RAB43,-1.0335274041081686,-2.923416520340511,,0.3870238940207245,3.8244542038834064,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.7690176923306753,GO:0000377,M001,1,0,390,24,889,27994,2.699662542182227,GO Biological Processes,19,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",1.9378039283551094,1655|1659|1665|2521|2963|3184|4670|4841|6430|6636|7072|8621|9416|9589|9775|10081|10250|11017|11171|23524|27339|51341|57461|91746,DDX5|DHX8|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|NONO|SRSF5|SNRPF|TIA1|CDK13|DDX23|WTAP|EIF4A3|PDCD7|SRRM1|SNRNP27|STRAP|SRRM2|PRPF19|ZBTB7A|ISY1|YTHDC1,-0.9909642670362848,-2.7690176923306753,19_GO:0008152 metabolic process,0.5435769507953327,3.377607952602525,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.7690176923306753,GO:0000398,M001,1,0,390,24,889,27994,2.699662542182227,GO Biological Processes,19,"mRNA splicing, via spliceosome",1.9378039283551094,1655|1659|1665|2521|2963|3184|4670|4841|6430|6636|7072|8621|9416|9589|9775|10081|10250|11017|11171|23524|27339|51341|57461|91746,DDX5|DHX8|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|NONO|SRSF5|SNRPF|TIA1|CDK13|DDX23|WTAP|EIF4A3|PDCD7|SRRM1|SNRNP27|STRAP|SRRM2|PRPF19|ZBTB7A|ISY1|YTHDC1,-0.9909642670362848,-2.7690176923306753,19_GO:0008152 metabolic process,0.5435769507953327,3.377607952602525,0,17,0,0,-5.223278239414041,3.9859890931355104,
0,0,1,0.0,0.0,-2.725276015787341,GO:0000375,M001,1,0,393,24,889,27994,2.699662542182227,GO Biological Processes,19,"RNA splicing, via transesterification reactions",1.923011531955452,1655|1659|1665|2521|2963|3184|4670|4841|6430|6636|7072|8621|9416|9589|9775|10081|10250|11017|11171|23524|27339|51341|57461|91746,DDX5|DHX8|DHX15|FUS|GTF2F2|HNRNPD|HNRNPM|NONO|SRSF5|SNRPF|TIA1|CDK13|DDX23|WTAP|EIF4A3|PDCD7|SRRM1|SNRNP27|STRAP|SRRM2|PRPF19|ZBTB7A|ISY1|YTHDC1,-0.9667318314448667,-2.725276015787341,19_GO:0008152 metabolic process,0.5435769507953327,3.337274195853792,0,17,0,0,-5.223278239414041,3.9859890931355104,
